route_name,stop_id,stop_name,lat,lon,arrival,headway_next
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350149802,588
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350150390,1557
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350151947,868
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350152815,412
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350153227,709
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350153936,1190
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350155126,2155
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350157281,751
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350158032,422
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350158454,1129
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350159583,741
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350160324,1088
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350161412,508
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350161920,1111
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350163031,598
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350163629,1732
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350165361,469
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350165830,1868
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350167698,115
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350167813,683
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350168496,1384
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350169880,1178
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350171058,1767
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350172825,18
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350172843,1308
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350174151,1482
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350175633,219
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350175852,1494
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350177346,810
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350178156,2768
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350180924,871
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350181795,1627
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350183422,1640
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350185062,1868
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350186930,807
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350187737,948
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350188685,2295
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350190980,1028
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350192008,3451
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350195459,1296
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350099624,10995
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350110619,2299
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350112918,1356
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350114274,16557
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350130831,283
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350131114,1455
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350132569,2116
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350134685,1183
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350135868,1251
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350137119,1191
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350138310,436
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350138746,326
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350139072,2525
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350141597,1447
